barcode,item,new_desc,price,source
EXTNLEAD240V10A-0701,EXTNLEAD240V10A-0701,10 A Extension Lead,74.9,https://housetradesupplies.com.au/hpm-20m-10a-extension-lead-construction-r2920.html
EXTNLEAD240V10A-0683,EXTNLEAD240V10A-0683,10 A Extension Lead,74.9,https://housetradesupplies.com.au/hpm-20m-10a-extension-lead-construction-r2920.html
EXTNLEAD240V10A-0299,EXTNLEAD240V10A-0299,10 A Extension Lead,74.9,https://housetradesupplies.com.au/hpm-20m-10a-extension-lead-construction-r2920.html
EXTNLEAD240V10A-0603,EXTNLEAD240V10A-0603,10 A Extension Lead,74.9,https://housetradesupplies.com.au/hpm-20m-10a-extension-lead-construction-r2920.html
EXTNLEAD240V10A-0661,EXTNLEAD240V10A-0661,10 A Extension Lead,74.9,https://housetradesupplies.com.au/hpm-20m-10a-extension-lead-construction-r2920.html
EXTNLEAD240V10A-0615,EXTNLEAD240V10A-0615,10 A Extension Lead,74.9,https://housetradesupplies.com.au/hpm-20m-10a-extension-lead-construction-r2920.html
EXTNLEAD240V10A-0776,EXTNLEAD240V10A-0776,10 A Extension Lead,74.9,https://housetradesupplies.com.au/hpm-20m-10a-extension-lead-construction-r2920.html
EXTNLEAD240V10A-0242,EXTNLEAD240V10A-0242,10 A Extension Lead,74.9,https://housetradesupplies.com.au/hpm-20m-10a-extension-lead-construction-r2920.html
1019411,1019411,Earth Leakage Power Pack Device - 10 A,79.5,https://www.wagneronline.com.au/portable-rcd-safety-power-cube-rv-10a-15a/ac-power-rcd/power-electrical/power-lighting/ur100-rv-107446/963195/pd/
1303174,1303174,Earth Leakage Power Pack Device - 10 A,79.5,https://www.wagneronline.com.au/portable-rcd-safety-power-cube-rv-10a-15a/ac-power-rcd/power-electrical/power-lighting/ur100-rv-107446/963195/pd/
1302139,1302139,Earth Leakage Power Pack Device - 10 A,79.5,https://www.wagneronline.com.au/portable-rcd-safety-power-cube-rv-10a-15a/ac-power-rcd/power-electrical/power-lighting/ur100-rv-107446/963195/pd/
1302140,1302140,Earth Leakage Power Pack Device - 10 A,79.5,https://www.wagneronline.com.au/portable-rcd-safety-power-cube-rv-10a-15a/ac-power-rcd/power-electrical/power-lighting/ur100-rv-107446/963195/pd/
COA~5144133,1052524,Earth Leakage Power Pack Device - 10 A,79.5,https://www.wagneronline.com.au/portable-rcd-safety-power-cube-rv-10a-15a/ac-power-rcd/power-electrical/power-lighting/ur100-rv-107446/963195/pd/
1233150,1233150,Earth Leakage Power Pack Device - 10 A,79.5,https://www.wagneronline.com.au/portable-rcd-safety-power-cube-rv-10a-15a/ac-power-rcd/power-electrical/power-lighting/ur100-rv-107446/963195/pd/
1303203,1303203,Earth Leakage Power Pack Device - 10 A,79.5,https://www.wagneronline.com.au/portable-rcd-safety-power-cube-rv-10a-15a/ac-power-rcd/power-electrical/power-lighting/ur100-rv-107446/963195/pd/
1303237,1303237,Earth Leakage Power Pack Device - 15 A,79.95,https://www.wagneronline.com.au/PORTABLE-RCD-SAFETY-POWER-CUBE-15A/power-rcd-range/powerboards-accessories-apr-2025/new-products/UR115-R-107447/994705/pd/
1303236,1303236,Earth Leakage Power Pack Device - 15 A,79.95,https://www.wagneronline.com.au/PORTABLE-RCD-SAFETY-POWER-CUBE-15A/power-rcd-range/powerboards-accessories-apr-2025/new-products/UR115-R-107447/994705/pd/
1303222,1303222,Earth Leakage Power Pack Device - 15 A,79.95,https://www.wagneronline.com.au/PORTABLE-RCD-SAFETY-POWER-CUBE-15A/power-rcd-range/powerboards-accessories-apr-2025/new-products/UR115-R-107447/994705/pd/
1303231,1303231,Earth Leakage Power Pack Device - 15 A,79.95,https://www.wagneronline.com.au/PORTABLE-RCD-SAFETY-POWER-CUBE-15A/power-rcd-range/powerboards-accessories-apr-2025/new-products/UR115-R-107447/994705/pd/
1303241,1303241,Earth Leakage Power Pack Device - 15 A,79.95,https://www.wagneronline.com.au/PORTABLE-RCD-SAFETY-POWER-CUBE-15A/power-rcd-range/powerboards-accessories-apr-2025/new-products/UR115-R-107447/994705/pd/
1303224,1303224,Earth Leakage Power Pack Device - 15 A,79.95,https://www.wagneronline.com.au/PORTABLE-RCD-SAFETY-POWER-CUBE-15A/power-rcd-range/powerboards-accessories-apr-2025/new-products/UR115-R-107447/994705/pd/
1303235,1303235,Earth Leakage Power Pack Device - 15 A,79.95,https://www.wagneronline.com.au/PORTABLE-RCD-SAFETY-POWER-CUBE-15A/power-rcd-range/powerboards-accessories-apr-2025/new-products/UR115-R-107447/994705/pd/
1269869,1269869,Earth Leakage Power Pack Device - 15 A,79.95,https://www.wagneronline.com.au/PORTABLE-RCD-SAFETY-POWER-CUBE-15A/power-rcd-range/powerboards-accessories-apr-2025/new-products/UR115-R-107447/994705/pd/
1269871,1269871,Earth Leakage Power Pack Device - 15 A,79.95,https://www.wagneronline.com.au/PORTABLE-RCD-SAFETY-POWER-CUBE-15A/power-rcd-range/powerboards-accessories-apr-2025/new-products/UR115-R-107447/994705/pd/
1303234,1303234,Earth Leakage Power Pack Device - 15 A,79.95,https://www.wagneronline.com.au/PORTABLE-RCD-SAFETY-POWER-CUBE-15A/power-rcd-range/powerboards-accessories-apr-2025/new-products/UR115-R-107447/994705/pd/
1303216,1303216,Earth Leakage Power Pack Device - 15 A,79.95,https://www.wagneronline.com.au/PORTABLE-RCD-SAFETY-POWER-CUBE-15A/power-rcd-range/powerboards-accessories-apr-2025/new-products/UR115-R-107447/994705/pd/
1303228,1303228,Earth Leakage Power Pack Device - 15 A,79.95,https://www.wagneronline.com.au/PORTABLE-RCD-SAFETY-POWER-CUBE-15A/power-rcd-range/powerboards-accessories-apr-2025/new-products/UR115-R-107447/994705/pd/
1269788,1269788,Earth Leakage Power Pack Device - 15 A,79.95,https://www.wagneronline.com.au/PORTABLE-RCD-SAFETY-POWER-CUBE-15A/power-rcd-range/powerboards-accessories-apr-2025/new-products/UR115-R-107447/994705/pd/
COA~464138,1093374,Earth Leakage Power Pack Device - 10 A,79.5,https://www.wagneronline.com.au/portable-rcd-safety-power-cube-rv-10a-15a/ac-power-rcd/power-electrical/power-lighting/ur100-rv-107446/963195/pd/
1269872,1269872,Earth Leakage Power Pack Device - 15 A,79.95,https://www.wagneronline.com.au/PORTABLE-RCD-SAFETY-POWER-CUBE-15A/power-rcd-range/powerboards-accessories-apr-2025/new-products/UR115-R-107447/994705/pd/
1269867,1269867,Earth Leakage Power Pack Device - 15 A,79.95,https://www.wagneronline.com.au/PORTABLE-RCD-SAFETY-POWER-CUBE-15A/power-rcd-range/powerboards-accessories-apr-2025/new-products/UR115-R-107447/994705/pd/
1177983,1177983,Earth Leakage Power Pack Device - 15 A,79.95,https://www.wagneronline.com.au/PORTABLE-RCD-SAFETY-POWER-CUBE-15A/power-rcd-range/powerboards-accessories-apr-2025/new-products/UR115-R-107447/994705/pd/
EXTNLEAD240V15A-0395,EXTNLEAD240V15A-0395,15 A Extension Lead,121.95,https://www.jettindustrial.com.au/extension-lead-heavy-duty-25mm-15-amp-x-20m
EXTNLEAD240V15A-0374,EXTNLEAD240V15A-0374,15 A Extension Lead,121.95,https://www.jettindustrial.com.au/extension-lead-heavy-duty-25mm-15-amp-x-20m
EXTNLEAD240V15A-0303,EXTNLEAD240V15A-0303,15 A Extension Lead,121.95,https://www.jettindustrial.com.au/extension-lead-heavy-duty-25mm-15-amp-x-20m
EXTNLEAD240V15A-0321,EXTNLEAD240V15A-0321,15 A Extension Lead,121.95,https://www.jettindustrial.com.au/extension-lead-heavy-duty-25mm-15-amp-x-20m
EXTNLEAD240V15A-0412,EXTNLEAD240V15A-0412,15 A Extension Lead,121.95,https://www.jettindustrial.com.au/extension-lead-heavy-duty-25mm-15-amp-x-20m
EXTNLEAD240V15A-0337,EXTNLEAD240V15A-0337,15 A Extension Lead,121.95,https://www.jettindustrial.com.au/extension-lead-heavy-duty-25mm-15-amp-x-20m
EXTNLEAD240V15A-0323,EXTNLEAD240V15A-0323,15 A Extension Lead,121.95,https://www.jettindustrial.com.au/extension-lead-heavy-duty-25mm-15-amp-x-20m
EXTNLEAD240V15A-0335,EXTNLEAD240V15A-0335,15 A Extension Lead,121.95,https://www.jettindustrial.com.au/extension-lead-heavy-duty-25mm-15-amp-x-20m
EXTNLEAD240V15A-0317,EXTNLEAD240V15A-0317,15 A Extension Lead,121.95,https://www.jettindustrial.com.au/extension-lead-heavy-duty-25mm-15-amp-x-20m
EXTNLEAD240V15A-0307,EXTNLEAD240V15A-0307,15 A Extension Lead,121.95,https://www.jettindustrial.com.au/extension-lead-heavy-duty-25mm-15-amp-x-20m
EXTNLEAD240V15A-0415,EXTNLEAD240V15A-0415,15 A Extension Lead,121.95,https://www.jettindustrial.com.au/extension-lead-heavy-duty-25mm-15-amp-x-20m
EXTNLEAD240V15A-0400,EXTNLEAD240V15A-0400,15 A Extension Lead,121.95,https://www.jettindustrial.com.au/extension-lead-heavy-duty-25mm-15-amp-x-20m
EXTNLEAD240V15A-0406,EXTNLEAD240V15A-0406,15 A Extension Lead,121.95,https://www.jettindustrial.com.au/extension-lead-heavy-duty-25mm-15-amp-x-20m
EXTNLEAD240V15A-0333,EXTNLEAD240V15A-0333,15 A Extension Lead,121.95,https://www.jettindustrial.com.au/extension-lead-heavy-duty-25mm-15-amp-x-20m
EXTNLEAD240V15A-0410,EXTNLEAD240V15A-0410,15 A Extension Lead,121.95,https://www.jettindustrial.com.au/extension-lead-heavy-duty-25mm-15-amp-x-20m
EXTNLEAD240V15A-0322,EXTNLEAD240V15A-0322,15 A Extension Lead,121.95,https://www.jettindustrial.com.au/extension-lead-heavy-duty-25mm-15-amp-x-20m
EXTNLEAD240V15A-0250,EXTNLEAD240V15A-0250,15 A Extension Lead,121.95,https://www.jettindustrial.com.au/extension-lead-heavy-duty-25mm-15-amp-x-20m
EXTNLEAD240V15A-0416,EXTNLEAD240V15A-0416,15 A Extension Lead,121.95,https://www.jettindustrial.com.au/extension-lead-heavy-duty-25mm-15-amp-x-20m
EXTNLEAD240V15A-0411,EXTNLEAD240V15A-0411,15 A Extension Lead,121.95,https://www.jettindustrial.com.au/extension-lead-heavy-duty-25mm-15-amp-x-20m
EXTNLEAD240V15A-0270,EXTNLEAD240V15A-0270,15 A Extension Lead,121.95,https://www.jettindustrial.com.au/extension-lead-heavy-duty-25mm-15-amp-x-20m
EXTNLEAD240V15A-0316,EXTNLEAD240V15A-0316,15 A Extension Lead,121.95,https://www.jettindustrial.com.au/extension-lead-heavy-duty-25mm-15-amp-x-20m
EXTNLEAD240V15A-0334,EXTNLEAD240V15A-0334,15 A Extension Lead,121.95,https://www.jettindustrial.com.au/extension-lead-heavy-duty-25mm-15-amp-x-20m
EXTNLEAD240V15A-0403,EXTNLEAD240V15A-0403,15 A Extension Lead,121.95,https://www.jettindustrial.com.au/extension-lead-heavy-duty-25mm-15-amp-x-20m
EXTNLEAD240V15A-0409,EXTNLEAD240V15A-0409,15 A Extension Lead,121.95,https://www.jettindustrial.com.au/extension-lead-heavy-duty-25mm-15-amp-x-20m
EXTNLEAD240V15A-0414,EXTNLEAD240V15A-0414,15 A Extension Lead,121.95,https://www.jettindustrial.com.au/extension-lead-heavy-duty-25mm-15-amp-x-20m
EXTNLEAD240V15A-0336,EXTNLEAD240V15A-0336,15 A Extension Lead,121.95,https://www.jettindustrial.com.au/extension-lead-heavy-duty-25mm-15-amp-x-20m
